"sku","price","Quantity",
"TA-AC1240127C","25","0",
"TA-AC1240130","25","0",
"TA-AC1241105","25","0",
"TA-AC1241107","25","0",
"TA-AC1241109","25","0",
"TA-AC1241109C","25","0",
"TA-AC1241112","25","0",
"TA-AC1241112_1","25","0",
"TA-AC1241113","25","0",
"TA-AC1241114","25","0",
"TA-AC1241114C","25","0",
"TA-AC1241115","25","0",
"TA-AC1241115C","25","0",
"TA-AC1241115_1","25","0",
"TA-AC1241116","25","0",
"TA-AC1241116_1","25","0",
"TA-AC1241117","25","0",
"TA-AC1241117C","25","0",
"TA-AC1241119","25","0",
"TA-AC1241120","25","0",
"TA-AC1241120C","25","0",
"TA-AC1241120_1","25","0",
"TA-AC1241121","25","0",
"TA-AC1241121C","25","0",
"TA-AC1241121PP","25","0",
"TA-AC1241124","25","0",
"TA-AC1241124C","25","0",
"TA-AC1241125","25","0",
"TA-AC1241125C","25","0",
"TA-AC1241125PP","25","0",
"TA-AC1241126","25","0",
"TA-AC1241127","25","0",
"TA-AC1241127C","25","0",
"TA-AC1241129","25","0",
"TA-AC1241130","25","0",
"TA-AC1248101","25","0",
"TA-AC1248105","25","0",
"TA-AC1248106","25","0",
"TA-AC1248107","25","0",
"TA-AC1248116","25","0",
"TA-AC1248117","25","0",
"TA-AC1248119","25","0",
"TA-AC1248121","25","0",
"TA-AC1248122","25","0",
"TA-AC1248123","25","0",
"TA-AC1248123C","25","0",
"TA-AC1248124","25","0",
"TA-AC1248125","25","0",
"TA-AC1248126","25","0",
"TA-AC1248129","25","0",
"TA-AC1248130","25","0",
"TA-AC1248131","25","0",
"TA-AC1248132","25","0",
"TA-AC1248136","25","0",
"TA-AC1248138","25","0",
"TA-AC1248140","25","0",
"TA-AC1249101","25","0",
"TA-AC1249105","25","0",
"TA-AC1249106","25","0",
"TA-AC1249107","25","0",
"TA-AC1249117","25","0",
"TA-AC1249118","25","0",
"TA-AC1249119","25","0",
"TA-AC1249121","25","0",
"TA-AC1249122","25","0",
"TA-AC1249123","25","0",
"TA-AC1249124","25","0",
"TA-AC1249125","25","0",
"TA-AC1249126","25","0",
"TA-AC1249129","25","0",
"TA-AC1249130","25","0",
"TA-AC1249131","25","0",
"TA-AC1249131C","25","0",
"TA-AC1249132","25","0",
"TA-AC1249132C","25","0",
"TA-AC1249133","25","0",
"TA-AC1249136","25","0",
"TA-AC1249137","25","0",
"TA-AC1249137C","25","0",
"TA-AC1249138","25","0",
"TA-AC1249139","25","0",
"TA-AC1249139C","25","0",
"TA-AC1249140","25","0",
"TA-AC1249140C","25","0",
"TA-AC1250100","25","0",
"TA-AC1250101","25","0",
"TA-AC1250102","25","0",
"TA-AC1251100","25","0",
"TA-AC1251101","25","0",
"TA-AC1251102","25","0",
"TA-AC1288100","25","0",
"TA-AC1288119","25","0",
"TA-AC1288128","25","0",
"TA-AC1288133","25","0",
"TA-AC1288136","25","0",
"TA-AC1288145","25","0",
"TA-AC1288146","25","0",
"TA-AC1320101","25","0",
"TA-AC1320102","25","0",
"TA-AC1320103","25","0",
"TA-AC1320104","25","0",
"TA-AC1320105","25","0",
"TA-AC1320106","25","0",
"TA-AC1320108","25","0",
"TA-AC1320109","25","0",
"TA-AC1320110","25","0",
"TA-AC1320111","25","0",
"TA-AC1320112","25","0",
"TA-AC1320113","25","0",
"TA-AC1320114","25","0",
"TA-AC1320115","25","0",
"TA-AC1320116","25","0",
"TA-AC1321101","25","0",
"TA-AC1321102","25","0",
"TA-AC1321103","25","0",
"TA-AC1321104","25","0",
"TA-AC1321105","25","0",
"TA-AC1321106","25","0",
"TA-AC1321108","25","0",
"TA-AC1321109","25","0",
"TA-AC1321110","25","0",
"TA-AC1321111","25","0",
"TA-AC1321112","25","0",
"TA-AC1321113","25","0",
"TA-AC1321114","25","0",
"TA-AC1321115","25","0",
"TA-AC1321116","25","0",
"TA-AC1351102","25","0",
"TA-AC1520105","25","0",
"TA-AC1521105","25","0",
"TA-AC2502104","25","0",
"TA-AC2502111","25","0",
"TA-AC2502112","25","0",
"TA-AC2502112C","25","0",
"TA-AC2502113","25","0",
"TA-AC2502114","25","0",
"TA-AC2502118","25","0",
"TA-AC2502118C","25","0",
"TA-AC2502123","25","0",
"TA-AC2502124","25","0",
"TA-AC2502124OE","25","0",
"TA-AC2502125C","25","0",
"TA-AC2502127","25","0",
"TA-AC2502127C","25","0",
"TA-AC2502127R","25","0",
"TA-AC2502133","25","0",
"TA-AC2502133C","25","0",
"TA-AC2503104","25","0",
"TA-AC2503111","25","0",
"TA-AC2503112","25","0",
"TA-AC2503112C","25","0",
"TA-AC2503113","25","0",
"TA-AC2503113_1","25","0",
"TA-AC2503114","25","0",
"TA-AC2503118","25","0",
"TA-AC2503118N","25","0",
"TA-AC2503121C","25","0",
"TA-AC2503123","25","0",
"TA-AC2503123C","25","0",
"TA-AC2503124","25","0",
"TA-AC2503124OE","25","0",
"TA-AC2503125C","25","0",
"TA-AC2503127","25","0",
"TA-AC2503130","25","0",
"TA-AC2503133","25","0",
"TA-AC2503133C","25","0",
"TA-AC2518101","25","0",
"TA-AC2518101V","25","0",
"TA-AC2518102","25","0",
"TA-AC2518102V","25","0",
"TA-AC2518103","25","0",
"TA-AC2518103C","25","0",
"TA-AC2518104","25","0",
"TA-AC2518105","25","0",
"TA-AC2518106","25","0",
"TA-AC2518106C","25","0",
"TA-AC2518106N","25","0",
"TA-AC2518107","25","0",
"TA-AC2518108","25","0",
"TA-AC2518108V","25","0",
"TA-AC2518109","25","0",
"TA-AC2518110","25","0",
"TA-AC2518111","25","0",
"TA-AC2518111C","25","0",
"TA-AC2518115","25","0",
"TA-AC2518116","25","0",
"TA-AC2518116_1","25","0",
"TA-AC2518117","25","0",
"TA-AC2518118","25","0",
"TA-AC2518118C","25","0",
"TA-AC2518119OE","25","0",
"TA-AC2518120","25","0",
"TA-AC2519101","25","0",
"TA-AC2519102","25","0",
"TA-AC2519103","25","0",
"TA-AC2519104","25","0",
"TA-AC2519106","25","0",
"TA-AC2519106V","25","0",
"TA-AC2519107","25","0",
"TA-AC2519108","25","0",
"TA-AC2519109","25","0",
"TA-AC2519110","25","0",
"TA-AC2519110N","25","0",
"TA-AC2519111","25","0",
"TA-AC2519111C","25","0",
"TA-AC2519113OE","25","0",
"TA-AC2519114","25","0",
"TA-AC2519115","25","0",
